PC1,PC2
-1.2071413484957583,-0.18333213991621247
-0.4378267608453051,-0.17754936558950704
-0.6096341504562014,0.15144992874396265
-0.16181945441255793,0.153991666252505
-1.0743400420572273,0.05545169147676899
-0.038002319030143505,0.1448809296711848
-0.4000727480859751,-0.0904361353042546
-1.478981461899373,-0.34367665860244745
-1.1254400494446328,0.014539032063174487
-0.5560145734037567,-0.007041128026041341
-2.3616675937158838,-0.20224667515965541
-0.6088692019025405,-0.27794643169987676
-0.20049805503059126,0.11194850856395752
-0.038002319030143505,0.1448809296711848
-0.12293200350919146,0.16705836841536634
-0.17046571317064618,0.13935485243659654
-0.26913646654920825,-0.03599756946165109
-0.02914778243037886,0.15523353133703996
-1.1105377762545798,-0.46001493966480317
0.25741854414860876,0.12162888375952971
-0.23575943810032451,15.339665651977665
-0.05102223003907904,0.07962201836969511
-0.5717065951356992,-0.09383827140696893
-0.575182318621614,-0.058472027556853136
-0.9288257496445886,0.5059820031851794
-0.43398631273989036,0.16505289303106105
-0.8990910985715224,0.0027651752038212437
-0.8421533289817117,0.16905860973832093
-1.2421379436933595,-0.3020352277150143
-0.41855648538257023,-0.004773283479818324
-0.29565449024942536,0.2713425641213258
-1.4464615495534676,-0.2849868466733231
-0.3114634402735873,0.27948338793143235
-0.3711356211293976,0.1878358642759836
-0.0575071433566566,-0.0056947168787516095
-1.3391684534349952,-0.07581272001295025
-0.6393807695429973,0.1930375582322003
-0.9184707957540069,-0.07605512631915744
-0.2919588008025994,0.15113406160204412
-0.038002319030143505,0.1448809296711848
0.24453988178623118,0.12611716124605282
-0.8737126678040189,0.041934527358642226
-0.7333725587655608,0.8334578679576355
-1.4132976585295836,-0.18609976895652833
-1.8461768619096717,-0.3414311544280048
-1.3134460863712998,-0.17212693587386285
-0.4105194971299226,0.05698959383527233
-1.0256987375345514,-0.7661210762095612
0.820365908495784,0.06158781267407597
-1.1759473109343495,0.5816698558903459
0.06732298516857971,0.10135591693204207
-0.1652800558958025,0.24415153609008602
-0.038002319030143505,0.1448809296711848
0.25741854414860876,0.12162888375952971
-0.1466309057850533,-0.015537428061205947
-0.21294318176615284,0.2766316743536618
-1.619466561745749,-0.36837712845163484
0.3701800012994117,0.18348124705498112
-0.21482372714074865,0.15844599334740725
-1.233034177263083,-0.2732207594430781
-0.04502129219706513,-0.011923027232984187
-0.8959065733922963,-0.23187469938283733
-1.158803563017014,-0.16051466062862715
-0.038002319030143505,0.1448809296711848
-1.3278073469413334,-0.14308249668956244
0.25741854414860876,0.12162888375952971
0.06732298516857971,0.10135591693204207
-1.245675917534717,-0.14449008771930894
-0.7980019528228596,-0.21258107703452234
0.020045543418182286,0.1412569201251094
-1.0953797224066752,-0.14557148791785177
-0.17656149466622478,-0.10016400790277412
-0.9477018673452614,-0.1306599644772619
-0.21806713930828783,-0.0038320644301378286
-0.3727343666802231,0.18831288397599447
-0.7369611418833429,0.017866117213232297
-0.13156262715973902,0.17882470894113686
0.5615042739674035,0.11706119532206566
-0.7736497170158051,-0.28908222497508607
-1.2795604539709076,-0.1680099705841749
-0.12118038704171609,0.16271601888949686
-1.0546557972405752,-0.07456659693498775
-0.34284348402643394,0.14159721530472194
-0.8989057590129628,0.0462142828332128
3.7161544093110614,-0.10256377201969416
-0.788261545150042,0.26927400057734097
-0.1646444629086977,0.10718548195862385
-1.0512851117536364,-0.2507166200022489
-0.5065139337094675,0.09099462991614615
-0.8544884932425754,-0.09738108369055433
-1.51052762423528,-0.07510693828638892
-2.0541697029668122,-0.7138641710283576
-1.4796091875110053,-0.2782563524161559
1.4841284352150428,0.2422159746809146
-0.045708712252955905,0.13480502441999578
-0.44713575875944955,0.19880951606283254
-0.776657104265833,0.08652635376713196
-0.4651466691697122,0.03823916633121807
-0.1652800558958025,0.24415153609008602
0.06732298516857971,0.10135591693204207
-0.1646444629086977,0.10718548195862385
-0.15396231067425287,0.18462136588660547
-0.11047082218951026,0.1649164981511429
0.06732298516857971,0.10135591693204207
-0.27848939301415726,0.2133069370853722
0.21819435070169413,-0.007519097041365028
-1.5369302787314112,-0.3566451897771575
-1.0363352974178703,-0.21501551515408893
-0.7186255439171575,0.0642908185587548
-0.29565449024942536,0.2713425641213258
-0.8571867354061412,-0.29348358699239574
-0.44713575875944955,0.19880951606283254
-1.1235339214196738,-0.24648155548497155
-0.23372442388376743,0.04805470535616338
-0.3626632726752075,0.04896707116075764
-0.37976429402511397,0.03410955537293416
-1.4001202302892957,0.056544910315307347
-0.6038876263654749,-0.03296680013380375
-0.6907584361235549,0.02083381337842854
-0.038002319030143505,0.1448809296711848
-0.9188411360800798,-0.046651213571635805
-1.509379082267343,-0.6938037969929766
0.06732298516857971,0.10135591693204207
0.25741854414860876,0.12162888375952971
-0.22316031047442214,0.13320775739852822
-1.6741985795026866,-0.47426962686393037
-0.44713575875944955,0.19880951606283254
-0.7955591712759107,0.19766191270700853
-1.6181662987426946,0.029980006057455762
-0.3887941322653206,0.21538193973363354
-0.18695257460446127,0.09333947716210002
-0.2211067595539932,0.054301215785383786
-3.4077711175582848,-0.7918204596943146
-0.6773031755061955,-0.04033925922126637
-0.0005067997993222706,-0.11885446611027776
0.15499237509799801,0.07939077825615015
-0.3458742062221849,-0.11328655504081456
-1.0896057161279913,-0.2075952336254086
-0.48300957614950857,0.12528684217995387
0.17393287269252555,0.1754907728138984
-0.29565449024942536,0.2713425641213258
-0.9400678472773822,0.05264673544511544
0.06013648283160301,0.2211261231499438
-0.0829419899210908,0.20377462739380775
-1.2972356306472894,-0.1263601483900632
-0.4026604139561236,0.08369848124274834
-0.8087852728388428,-0.06758910175446256
-0.29565449024942536,0.2713425641213258
-0.9021097048431627,-0.040447838651465284
-0.08945340727697332,0.22125718986988316
0.16437221989457024,0.2807930715361339
-0.37564976221333035,-0.2550779878016392
-0.038002319030143505,0.1448809296711848
-0.038002319030143505,0.1448809296711848
-0.8787901546481462,0.12352821094229287
0.04071181915322149,0.15273270205228384
-0.08945340727697332,0.22125718986988316
-1.3029636710256152,0.3640462603764621
-0.4016719450316374,0.5258075387311503
1.1077746700128233,0.1046612734244723
-0.32371721592369324,0.24647820663002332
-0.08945340727697332,0.22125718986988316
0.017506915389759865,0.20117425095722588
-0.8629584689730173,-0.18307024101415653
-0.26492822440464536,0.444762952023777
-0.038002319030143505,0.1448809296711848
-1.857627969894394,-0.32140963468518785
-0.7175820561992703,-0.02062232052165206
-0.28370025864631393,0.20583457237486874
-1.4015829335366274,0.23040437912910552
-1.6200342339065257,-0.43399656134324827
-0.038002319030143505,0.1448809296711848
-0.7165455702656978,0.37600975069302733
0.04135091332134324,0.19687608861822659
-0.1810342952266489,-0.05955277021401999
-0.8020933955379205,-0.0828257048016006
-1.1245688344240117,-0.15259700979795915
-0.038002319030143505,0.1448809296711848
-1.4744987731847794,-0.226746017817812
-0.038002319030143505,0.1448809296711848
0.04071181915322149,0.15273270205228384
-0.14810343828479847,0.22757072282249557
-1.6958848774663395,-0.3933181356066523
-0.14810343828479847,0.22757072282249557
-0.2799052700613285,0.11758992975710048
-0.8125140451229234,-0.16348238690227246
0.2168028458261628,0.06279312946588939
-0.038002319030143505,0.1448809296711848
-0.6998097488112579,0.0077173148926775416
0.015976447012586905,0.030240590925798082
-1.077602147897518,-0.018917241494595127
-0.716907146531643,8.133461213069877
0.9721316661781051,-0.07678715382620953
-0.7532113773195023,-0.058312183627276484
-1.413868446396149,0.21071571716552814
-0.038002319030143505,0.1448809296711848
-1.8198082582904318,-0.5301701977459213
-0.3727343666802231,0.18831288397599447
-1.4780680950479461,-0.09677244318868636
-0.6813378586068728,-0.022366854406766157
-0.1316447410806059,0.24161825837757037
-0.3727343666802231,0.18831288397599447
-0.038002319030143505,0.1448809296711848
-0.21459957522029438,0.2262107325160156
0.5767062462280419,0.04983748912539535
0.8573491730916624,-0.7317753159722861
-0.5894990378456203,0.1105458903002448
-0.2750653807403198,0.08308374863125545
-1.3034871411902018,0.6119882188446829
-0.1302304228844184,0.19917672021157914
-0.02914778243037886,0.15523353133703996
-0.7704603012145593,-0.14928847592819366
-1.5154500914472624,-0.16939588582229367
0.4566208072600352,-0.10393836765418163
-0.038002319030143505,0.1448809296711848
-2.1152176575625665,-0.48573592621943024
-0.2252068898343615,0.13702306031530553
-0.1880395501761897,0.22535178460062216
-2.109377148945448,-0.1772410604172188
-0.7577102302402959,-0.15552666549821512
0.7091844601794869,0.04534082226908126
-0.26687316919667653,0.1718515397571977
-0.5164210321900269,-0.028422081512534052
-0.28782120511995357,-0.06816988303980472
-2.181391308944633,-0.03391727167605691
-0.9676974285336125,0.04470973131960426
-1.410122071092376,-0.14849422210057894
-0.038002319030143505,0.1448809296711848
-1.5552340600766337,-0.4420751821891707
-1.3356518168805152,-0.5228862496759007
0.25741854414860876,0.12162888375952971
-0.8632524708439497,0.06473058884590054
-1.4238216256602305,-0.05009548712416676
-0.2494655299423472,0.12953493736819469
-0.5274804439192697,-0.03317474603178011
-1.633874507983067,-0.5131693029074513
-0.038002319030143505,0.1448809296711848
-0.038002319030143505,0.1448809296711848
0.25741854414860876,0.12162888375952971
0.25741854414860876,0.12162888375952971
-0.038002319030143505,0.1448809296711848
0.08604365296756754,0.053696839113392146
-0.038002319030143505,0.1448809296711848
-1.3917113326028756,-0.19344022327316035
-0.07756406290336819,0.10196714981085657
-1.1296611222542396,-0.33877942695018914
-0.2738741299527833,0.034550017859375594
-0.37824666926488737,-0.11908204103771385
-0.0011564475395428255,0.18868097314857019
-1.9523777618758689,-0.12528806214564656
-0.28955198685525224,0.1786332967470826
-0.038002319030143505,0.1448809296711848
-0.17630818224216807,-0.2621249065104552
-0.9751198502224805,-0.3279999856623442
-2.195549180344194,-0.3409720946588323
-0.44713575875944955,0.19880951606283254
0.07810707324758864,-0.2783363781918465
-0.8571867354061412,-0.29348358699239574
0.25741854414860876,0.12162888375952971
-0.7237522251771268,0.16001882528245984
0.049696193201130126,0.0913755526035879
-0.7610406098165836,-0.0005311638529855767
-1.0596206598171833,-0.15382515502208954
-0.0711350245218531,0.22484667305935596
-0.3203895539198454,0.11544749294518047
-0.038002319030143505,0.1448809296711848
0.04071181915322149,0.15273270205228384
-1.1811629964231132,-0.12145128924228542
-0.5575353761842464,-0.07904347875135531
-0.4026604139561236,0.08369848124274834
-0.9467413807491539,-0.23658411378467012
-1.2466605760985738,-0.022621702185227577
-0.12764950548869525,0.1766923250115428
-1.2827291326648376,0.08213638795106334
-0.038002319030143505,0.1448809296711848
-0.038002319030143505,0.1448809296711848
-0.29565449024942536,0.2713425641213258
-0.4038260458077246,0.2678548869807854
-0.21801529996161595,0.22732854440757053
-0.5688731017953356,0.07362133707989184
-0.13086902387320226,0.17274560731973831
0.25741854414860876,0.12162888375952971
-0.6876936513866163,0.2644839710703374
-1.466939270308329,-0.3925794887852843
-0.15897259711708348,0.08611199147531735
-0.29565449024942536,0.2713425641213258
-0.1528865290881939,0.05581049829261218
-0.11047082218951026,0.1649164981511429
0.14610515570538699,0.1455603657339291
-1.2382947946355896,-0.010783685848212071
-0.1416705142021284,0.2456289340610257
-0.5127343327522795,0.003291125272450923
0.07210379465141381,-0.033828096276861334
-0.6143589111055228,0.2978537224320077
0.33211922094645085,-0.24705511996684065
-0.1528865290881939,0.05581049829261218
-0.2707073086615363,0.05074133540440672
-0.10372988619217748,0.09860765298776045
0.06732298516857971,0.10135591693204207
-1.0932231257835494,-0.45599856845511355
-0.1646444629086977,0.10718548195862385
-0.1055615566432367,0.17724683929932394
-0.27038322824535244,0.04408881835980658
-0.08945340727697332,0.22125718986988316
-0.2252068898343615,0.13702306031530553
-0.14862977643040426,0.09049149128054217
-0.5613577189107055,-0.06994878215373036
-1.4781656531149987,0.2043516050007595
0.7513710678667881,-0.3057761085685597
-2.1846901427680416,-0.16688873898887727
0.006504082093397059,-0.1059292902323055
-0.08945340727697332,0.22125718986988316
-0.3727343666802231,0.18831288397599447
1.0826709918393818,0.007193389863708224
1.9043143412821306,-0.32490686941054403
-0.24084495705129988,0.19258349172076228
0.25741854414860876,0.12162888375952971
0.3215556663572612,0.12958580574830236
-1.9608068299267871,-0.20360196547043796
-0.23023030036679096,0.122797999839481
-0.18176594804219567,0.17340612190372878
-0.7935293270330942,-0.016014033941276058
-0.038002319030143505,0.1448809296711848
-0.0035644475738332163,0.15194932549867085
-0.5585021053054056,0.08455050717469093
-0.8184187765717115,0.07746442302208746
-1.0067442636176567,-0.17432829851692594
-0.1302304228844184,0.19917672021157914
-0.08945340727697332,0.22125718986988316
-0.712853927965052,-0.003473277477336181
-0.1302304228844184,0.19917672021157914
0.14610515570538699,0.1455603657339291
-0.0035644475738332163,0.15194932549867085
-0.3228169027983615,-0.07796410287357822
-0.038002319030143505,0.1448809296711848
-1.3750293423083384,6.412020731269902
-0.038002319030143505,0.1448809296711848
-0.08945340727697332,0.22125718986988316
0.017506915389759865,0.20117425095722588
0.049696193201130126,0.0913755526035879
-0.1055615566432367,0.17724683929932394
-0.1302304228844184,0.19917672021157914
-0.7486261303472664,0.11322115423619612
-0.08945340727697332,0.22125718986988316
-0.038002319030143505,0.1448809296711848
-1.4278854645540602,-0.6608574637794578
-0.08945340727697332,0.22125718986988316
-0.21555451605016632,0.21376297712101008
-0.27848939301415726,0.2133069370853722
-0.3059122658489519,-0.16008749337948952
-0.18176594804219567,0.17340612190372878
-0.038002319030143505,0.1448809296711848
-0.13979641877227597,0.2147272544945022
-1.1645596330392747,-0.3749545514199152
-0.1652800558958025,0.24415153609008602
-0.34465948382385037,0.0753885436543558
-0.37966597386236806,0.10143777310463022
-0.3988139627107794,0.13852967758349455
-0.02719454299081518,0.15813961926192543
-0.3727343666802231,0.18831288397599447
-0.11251386061190263,0.1286191889497434
0.09879296236719408,0.12668223554642996
-0.1528865290881939,0.05581049829261218
-0.038002319030143505,0.1448809296711848
-0.6189094324440789,-0.08016369744541442
-0.03659233496072589,0.3012416899099398
-0.1880395501761897,0.22535178460062216
0.3676716542037418,0.054089438710496325
-0.3432005979955894,0.23797036543726882
-1.1218886318601926,-0.15295051798042944
0.2381259145441859,0.24994782534201712
-0.38783668068878707,0.03687488034379833
-0.1528865290881939,0.05581049829261218
1.801978595601133,-0.05916032358109939
-0.060576148799756306,0.21704410990691111
0.19282540207593632,0.18135379830244946
-0.3727343666802231,0.18831288397599447
-0.3069361471887498,0.1803224961485111
-1.8253815676807235,-0.46951797279707863
-0.038002319030143505,0.1448809296711848
-0.1880395501761897,0.22535178460062216
-0.11047082218951026,0.1649164981511429
-0.02914778243037886,0.15523353133703996
-0.07111960479988536,0.20941481032429074
-0.08945340727697332,0.22125718986988316
0.5323784874640889,0.18544222973952232
-0.08945340727697332,0.22125718986988316
-0.8959716021439071,-0.14011700544350286
-0.27848939301415726,0.2133069370853722
-0.0711350245218531,0.22484667305935596
-2.255659983910857,-0.40182126010766644
-0.7898527321033469,0.07303389033633305
-0.15396231067425287,0.18462136588660547
0.15499237509799801,0.07939077825615015
-0.8838875308183851,0.09103930816113413
-1.1008665601830505,-0.19429945458284506
-0.29565449024942536,0.2713425641213258
-0.1646444629086977,0.10718548195862385
-0.28955198685525224,0.1786332967470826
-0.6371784588597105,0.0251700225196012
-0.038002319030143505,0.1448809296711848
-0.4939837382909046,0.24274363790674486
-0.54602876511708,0.031138855733083906
-0.13609812978042296,-0.08485255909978792
-0.3908412164822131,0.15456545050531229
-0.04689918643043383,-0.053370647889716766
-0.18176594804219567,0.17340612190372878
-0.02914778243037886,0.15523353133703996
-0.5320599077821163,0.1417957050554831
-0.02545985932993476,-0.01684965432649907
1.5439603819668501,0.15210675550885377
-0.9215225079951148,-0.014492146644744783
-1.3666546063120077,-0.2520375619814375
-0.4026604139561236,0.08369848124274834
-0.09153141770158477,0.2762156428730903
0.7139151626577812,0.021510604042215824
-0.3727343666802231,0.18831288397599447
-0.3727343666802231,0.18831288397599447
0.2076630216312018,0.017078812751769003
-1.585701750106602,-0.3596460498819607
-0.556902428880019,10.098932565125402
-0.5820889824506523,0.29632143684789086
0.18549348450641692,-0.15679132600515852
-1.4734881236653177,-0.5884132082198377
-0.5752103386130898,0.08408184266603261
0.25741854414860876,0.12162888375952971
-1.1230568232627267,0.5790882549594559
-0.592277828851071,0.031725477326358845
-0.15009225752408759,0.09228201624353674
-0.08945340727697332,0.22125718986988316
-0.038002319030143505,0.1448809296711848
-1.7976741035421469,0.2770291959306388
-1.1685444952524733,-0.3177215214926433
-1.1962048967741508,0.03728472271106217
-0.9758808498854077,-0.4051175728399125
-0.3100080136146883,-0.012651003703130295
-0.059430285778225345,0.27768812208524435
-0.038002319030143505,0.1448809296711848
-0.38207061414556054,-0.18169262669838965
-0.15805200108136724,0.21882610178743328
-1.02781058411131,-0.17682201536454045
-0.038002319030143505,0.1448809296711848
-0.02914778243037886,0.15523353133703996
-0.1880395501761897,0.22535178460062216
0.14610515570538699,0.1455603657339291
-1.1544514224365798,-0.16764675706540727
-0.42436598496227224,0.04915947977850573
-0.038002319030143505,0.1448809296711848
-0.14810343828479847,0.22757072282249557
-0.02719454299081518,0.15813961926192543
-0.14138750890523716,0.23223997587607845
-0.0035644475738332163,0.15194932549867085
-0.8125434458964221,0.09128377265815413
-0.1528865290881939,0.05581049829261218
-0.9637287389369187,0.16031696053838718
-1.103463831858891,-0.20963367121700338
-1.060373980154343,-0.04828528819286923
-0.7196245867923232,-0.05871223191674694
-0.8526718577751671,0.02918141718724112
-0.3727343666802231,0.18831288397599447
-1.4541771098330132,-0.03072291009477135
-0.15396231067425287,0.18462136588660547
-0.08945340727697332,0.22125718986988316
-0.554659587765064,0.01596205017003089
-0.28955198685525224,0.1786332967470826
-0.29518381207846234,0.14401847710886354
-0.30503426002336237,0.1042981724148125
-0.02914778243037886,0.15523353133703996
-0.038002319030143505,0.1448809296711848
-1.0098250070579868,-0.21108093194399705
0.03069838924983898,-0.029242302840806526
-0.46293243247179716,0.14144603642601192
-1.6994552255870203,0.4540913205596788
-0.3727343666802231,0.18831288397599447
-1.318235041781165,-0.11581580451568305
-0.427081964317754,0.14778727205864817
-0.038002319030143505,0.1448809296711848
0.5421688425482917,-0.06356524568138387
2.725720148126275,-0.12897299346973568
0.9992274721240127,-0.3269531939699073
-0.4162279289822962,0.2998302645017342
-0.6524045469536537,-0.002611495209029752
-1.3305169964735954,-0.15070999724131579
-0.46627993073698026,0.28132132569359175
-0.8915650031025854,0.036554911333494165
-0.3924233806733039,-0.12679584813969072
-0.36537839482022755,0.20116686692269642
-0.7502468358780114,0.169368753408851
-0.45050051421756865,0.06590446995848898
-0.1880395501761897,0.22535178460062216
0.08354477678776243,0.410898407371698
2.172818313338953,-0.02300167825439382
-0.2957638338928765,0.13470267506978642
-0.666590907276344,-0.048449280801105374
-1.2694081210852985,-0.015521982740075926
-0.34284348402643394,0.14159721530472194
-0.8518928310581644,-0.13577703161169014
-0.7730300897449297,-0.03320826906426148
-0.3575471914017917,0.24566146631914285
-1.0548675938534418,-0.3131794206907719
-0.29565449024942536,0.2713425641213258
-0.13043267030060904,0.14045191553311603
-0.8977030208112862,-0.04379338979260498
-0.6524045469536537,-0.002611495209029752
-0.8109699773759662,-0.0614610932138221
-0.5703590517462385,0.05455715521938798
-1.3108077589119713,-0.06127437739882222
-1.1171391942154196,-0.07947433664266129
-1.3591409133474537,-0.2599591403326689
-1.2159615864066866,0.10157599335522198
-0.37207711016287065,0.156605734130761
-1.2403997934163458,-0.4415852916486503
-0.5587043683159565,0.1506843544786662
-0.8738464629859161,0.7067791009512021
-0.5671533152665151,0.18625673093504408
-0.038002319030143505,0.1448809296711848
-0.6544834564949197,0.16303404899894883
-0.038002319030143505,0.1448809296711848
-0.09283276022244831,0.15637292954831303
-0.24991477119667002,0.1379720956318921
0.10458798273599122,0.18299444715963373
0.8212752102770685,0.31042896642760603
-1.0160779331657313,-0.5693233541142033
-0.43398631273989036,0.16505289303106105
-0.6858985490408623,0.01880496819285031
-0.7186255439171575,0.0642908185587548
-1.5169747034602168,-0.08596870590367825
-0.8176021426505824,0.13189096276645956
-2.2323778685139923,-0.35499868796117595
-1.2939605616444896,-0.19947060873029687
-0.3711183435529307,0.25577360897663837
-0.8198117793498065,-0.10602628815848435
-0.8632524708439497,0.06473058884590054
-0.5548770880622151,0.034972306810933836
-0.296825177855527,0.15875175132495345
3.5760150665802404,-0.11104883134710877
-0.49984132195792313,1.0702510198129083
-0.038002319030143505,0.1448809296711848
-0.13362590450903905,-0.0462853001467089
-0.5280926937292155,0.1697051872917485
-1.439075430267266,-0.04618552819450448
-0.8894281082736282,-0.06546890142450983
0.08342712618570977,0.06489029255468204
-0.12522457087668998,-0.11666598851528685
-1.3466227181828432,0.600113760451832
0.23186184376417018,-0.23108314859255705
-0.23405909971137598,0.16985505430357184
-0.7811276895204633,-0.054012172900162685
-1.4730563906878553,-0.138341762482956
-0.23960297707540792,-0.12201513645450152
-0.15081193604748738,0.1367151733617839
2.0587912854597583,-0.003886472275863536
-1.7393448724150002,-0.38057816464021005
-0.4199947659284377,0.09166930652430617
-0.08945340727697332,0.22125718986988316
-1.038396945527638,-0.3500662074850301
-0.2492077657528433,0.3687403478377797
-1.384004164275057,-0.23796016308865756
-1.2386119504332926,-0.3039019048399839
-1.347737701786705,-0.17012275466902996
-0.7526792146050083,-0.1400232482480168
1.8405322965216515,-0.07619875668295535
-0.44677617651615603,0.14557184375398066
-0.7494782555005308,-0.06088606246908742
-1.145064604385724,-0.12388444369690775
0.22669761180524517,-0.20448400570070738
-0.19844724667222685,0.012496860007270452
-0.7574735424909105,0.21536326297038016
-1.0023930202786628,0.18992976225257943
-0.038002319030143505,0.1448809296711848
-0.8769826932547099,-0.053896509057258596
0.9803037358246726,-0.24799354292517584
-0.19717542116374193,-0.08078196335028749
-0.6335547603094603,0.03230314099330875
-0.6973682342230356,-0.08298407464513208
-1.4671073780266553,-0.43911256319755815
-0.4694060684001655,0.08751378900481985
-0.734420748257517,-0.006892066154190311
-0.038002319030143505,0.1448809296711848
-0.46146812748218446,0.12114351272663014
-0.7298268327578772,-0.012280422897642342
2.5381631938154063,0.07552582613167108
-0.5428893065922458,0.056457477288167954
-0.4615502033663545,0.21829485696128428
-0.8633660823927033,-0.1970008336769171
-0.4038196831972185,0.1477276439192963
-0.48127030469859805,0.19353562425011467
-0.5283344151781082,0.33607323944445294
-0.038002319030143505,0.1448809296711848
-0.038002319030143505,0.1448809296711848
-0.4375059563259548,0.23389332314060493
1.795672024621543,-0.047143442308158395
-0.038002319030143505,0.1448809296711848
-0.8836811256941082,-0.3247886140060958
5.010187949130882,-0.203803682014364
-0.10984419069392812,0.16712773273032722
-0.038002319030143505,0.1448809296711848
-0.038002319030143505,0.1448809296711848
-0.8406901736900665,0.11945364969016055
-1.4357124087111537,-0.3384951086278613
-0.038002319030143505,0.1448809296711848
-1.2716124389628802,-0.19438611003442363
-1.1897742780016847,-0.5942245721358943
-1.5697907482785218,-0.1369198346197518
-0.038002319030143505,0.1448809296711848
-0.8615208674430095,-0.18553582342193772
0.1855376763190465,0.11032178629732062
-0.35154904159988454,0.177417225298124
-0.23405909971137598,0.16985505430357184
-1.094749777146616,-0.04557564936416767
-0.5915867906075482,0.24863957219049007
-0.33539250471287574,-0.08897943299575466
-0.5671533152665151,0.18625673093504408
-0.16181186136334536,0.18370278094204695
-1.179579193823278,-0.1541470459822474
-0.6359758825179956,-0.19547162682469674
-0.4026604139561236,0.08369848124274834
-0.7575884679839647,-0.09348014542581526
-0.038002319030143505,0.1448809296711848
-0.18176594804219567,0.17340612190372878
-0.038002319030143505,0.1448809296711848
-0.3169027414629414,0.01908615975581315
-0.038002319030143505,0.1448809296711848
0.28078302079544043,-0.18307691068337517
0.25741854414860876,0.12162888375952971
-0.46533232008814696,-0.033981628239946216
-0.28955198685525224,0.1786332967470826
-0.1880395501761897,0.22535178460062216
-0.8967315645472951,-0.05550095433928723
-1.1337531024340908,-0.1286513040857062
